CODE;NAAM;NAMESPACE;GERELATEERDMEETOBJECT;GERELATEERDMEETOBJECTROL_ID;WATERTYPE;XCOORD;YCOORD;ZCOORD;REFERENTIEVLAK;MORFOLOGIE;TOEGANKELIJKHEID;MEETNET_HISTORIE;MEETNET_ACTUEEL;FEWSFILTER_HISTORIE;FEWSFILTER_ACTUEEL;PROGRAMMA_HISTORIE;PROGRAMMA_ACTUEEL;BODEMSOORT;GAFIDENT;EAGIDENT;OWMIDENT
NAA1006;BodemChemieLoc 7_213_BC;NL11;;;;140963;477586;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;48;4000-EAG-7;NL11_2_2
NAA1007;BodemChemieLoc 8_2013_BC;NL11;;;;140881;477673;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;4000;4000-EAG-7;NL11_2_2
NAA1008;BodemChemieLoc 9_2013_BC;NL11;;;;140863;477834;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Zand;48;4000-EAG-7;NL11_2_2
BUS1004;BodemChemieLoc5_BUS_2013_BC;NL11;;;M6a;140660;476699;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;4000;4000-EAG-7;NL11_2_2
BUS1005;BodemChemieLoc6_BUS_2013_BC;NL11;;;M6a;140804;476921;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;48;4000-EAG-7;NL11_2_2
BUS1006;BodemChemieLoc1_BUS_2013_BC;NL11;;;M6a;140146;476910;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;4000;4000-EAG-7;NL11_2_2
BUS1007;BodemChemieLoc2_BUS_2013_BC;NL11;;;M6a;140367;476648;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;48;4000-EAG-7;NL11_2_2
BUS1008;BodemChemieLoc3_BUS_2013_BC;NL11;;;M6a;140402.4594;476512.899;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;4000;4000-EAG-7;NL11_2_2
BUS1009;BodemChemieLoc4_BUS_2013_BC;NL11;;;M6a;140611;476758;;;lijnvormig;;BODEMCHEMIE-BC;;Onderzoek;;BODCHEM;;Bebouwing;48;4000-EAG-7;NL11_2_2
PKH460;t Hol petgat te benaderen vanaf Kromme Rade;NL11;;;M27;135474;469945;;;plas_dras;;historieMACFT_MACFTGBD_MACFTKRWOM_MACFTKRWTT;;KRW_Onderzoek;;HYBI;;Veen;3230;3230-EAG-1;NL11_6_6
DMP006;voor duiker in Zuider Diemer Polder Wetering nabij Kinderboerderij;NL11;;;M8;126898;483942;;;lijnvormig;;DIEPTE-FYCHEM_DMP-WGP;DIEPTE-FYCHEM_DMP-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Veen;2010;2010-EAG-2;
PZH018;voor gemaal kousmolentocht bij kousweg 2, Zevenhoven;NL11;;;M1a;115053;466032;;;lijnvormig;repr voor PV 41-6A;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_ZEVENH-WGP;DIEPTE-FYCHEM_ZEVENH-WGP;Evaluatie_Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Zware klei;47;2600-EAG-8;NL11_2_4
PZH019;voor gemaal Achterweg, Achterweg 2B, Zevenhoven;NL11;;;M1a;114383;466484;;;lijnvormig;repr voor PV 41-5;DIEPTE-FYCHEM_ZEVENH-WGP;DIEPTE-FYCHEM_ZEVENH-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Lichte klei;2600;2600-EAG-6;NL11_2_4
KOP006;hoge kant stuw repr voor Noordelijke Schil Naardermeer(EAG3);NL11;;;M8;137452;479326;;;lijnvormig;;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Veen;4140;4140-EAG-3;
HBM011;hoge kant (te plaatsen) stuw, Melkmeent Hilversum, repr voor Hilversumse bovenmeent Noord en onderbemaling de Jong;NL11;;;M25;136515;476644;;;lijnvormig;;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Veen;48;3110-EAG-1;
NKP043;hoge kant (te plaatsen) stuw nabij Keverdijk 1, Weesp repr voor afvoer 3110-EAG-2;NL11;;;M8;134411;478729;;;lijnvormig;;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Lichte klei;3110;3110-EAG-2;
NKP044;hoge kant (te plaatsen) stuw nabij Keverdijk 8, Weesp repr voor afvoer 3110-EAG-3;NL11;;;M8;134633;478888;;;lijnvormig;;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;DIEPTE-FYCHEM_NAARDERMEERenOMGEV-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Lichte klei;48;3110-EAG-3;
HBP009;hoge kant stuw van vogelgebied Holendrecht en Bullewijkerpolder, Amstelweg 1A Ouderkerk aan de Amstel;NL11;;;M8;124454;477547;;;lijnvormig;;DIEPTE-FYCHEM_INUNDATIE;DIEPTE-FYCHEM_INUNDATIE;Evaluatie;Evaluatie;FYCHEM;FYCHEM;Veen;2240;2240-EAG-1;
PAH015;hoge kant stuw Korssesteeg nabij nr 4 Westbroek ;NL11;;;M1a;138830;464108;;;lijnvormig;;DIEPTE-FYCHEM_NPARK-volgen;DIEPTE-FYCHEM_NPARK-volgen;Evaluatie;Evaluatie;FYCHEM;FYCHEM;Veen;48;3370-EAG-5;
HBP010;voor aflaat landje van Geijssel, tegenover Amstelzijweg 2;NL11;;;M8;123818;477353;;;lijnvormig;;DIEPTE-FYCHEM_INUNDATIE;DIEPTE-FYCHEM_INUNDATIE;Evaluatie;Evaluatie;FYCHEM;FYCHEM;Veen;2240;2240-EAG-1;
BNB006;voor krooshek gemaal Jonkermolen, hogedijk 26 Zevenhoven;NL11;;;M8;115228;467845;;;lijnvormig;vrij toegankelijk via openbare weg;DIEPTE-FYCHEM_VASTGEMA;DIEPTE-FYCHEM_VASTGEMA;VMgemalen;VMgemalen;FYCHEM;FYCHEM;Veen;47;2625-EAG-1;
NLP042;brug over hoofdtocht nabij randweg 5, uithoorn;NL11;;;M10;115551;474498;;;lijnvormig;;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_FYTPTKRWTT_MACFTGBD_MACFTKRWOM_MACFTKRWTT;MACFTGBD_MACFTKRWOM;Evaluatie_KRW;KRW;FYCHEM_HYBI;HYBI;Zware zavel;2130;2130-EAG-1;NL11_2_9
MBP069;watergang tussen Loosdrechtsedijk 157 en 161, Nw Loosdrecht;NL11;;;M10;136897;467264;;;lijnvormig;bereikbaar vanaf openbare weg tussen 2 woningen (nr 157 en 161) aan nwe loosdrechtse dijk;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_FYTPTKRWOM_MACFTGBD_MACFTKRWOM_MUY-influentdefos;MACFTGBD_MACFTKRWOM;Evaluatie_KRW;KRW;FYCHEM_HYBI;HYBI;Zand;3300;3300-EAG-16;NL11_6_1
PGM031;voor uitgang van berging Marickenzijde nabij Mijdrechtse dwarstocht, Vinkeveen;NL11;;;M1a;121183;469351;;;lijnvormig;Vanaf de Mijdrechtse Dwarsweg (zuidkant van berging) langs de noordkant/ uitlaat berging lopen. Eigendom van gemeente, openbare toegang;DIEPTE-FYCHEM_GROOTMIJ-volgen;DIEPTE-FYCHEM_GROOTMIJ-volgen;Evaluatie;Evaluatie;FYCHEM;FYCHEM;Zware klei;2540;2540-EAG-1;NL11_2_7
MBP070;voor duikermond vanaf dam over tienhovenskanaal bij Egelshoek nabij Floris V weg 50, Hilversum repr voor beide waterstromen uit EAG 18;NL11;;;M10;138311;465781;;;lijnvormig;;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_MUY-influentdefos;;Evaluatie;;FYCHEM;;Zand;3300;3300-EAG-13;NL11_6_1
NIJ018;watergang tussen werkdam en ruderaalterrein Noorderijplas (zuidelijk dl);NL11;;;M20;119531;492758;;;lijnvormig;waarschijnlijk met boot bereikbaar invaren vanaf zuidkant werkdam;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;52;6100-EAG-1;NL11_7_2
NIJ019;greppel ruderaal terrein Oostkant Noorderijplas (zuidelijk dl);NL11;;;;119543;492749;;;lijnvormig;vanaf pad bereikbaar, vlak bij NIJ018 vanuit boot dijkje oversteken;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;6000;6000-EAG-5;
NIJ020;greppel ruderaal terrein Oostkant Noorderijplas (noordelijk dl);NL11;;;;119805;493056;;;lijnvormig;vanuit boot nabij NIJ120 vlak bij electriciteitsmast, dijkje oversteken langs pad. Twijfel of bereikbaar is door bosjes. alternatief X119890 Y493157 iets noordelijker na bosjes ;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;50;6000-EAG-5;
NIJ016;watergang Noordkant Depot Noorderijplas (vanaf fietspad);NL11;;;;119882;493426;;;lijnvormig;waarschijnlijk vanaf fietspad aan noordkant van depot;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;6100;6100-EAG-1;NL11_7_2
NIJ017;watergang Westkant Depot Noorderijplas;NL11;;;;119899;493284;;;lijnvormig;waarschijnlijk lopend vanaf ruderaal terrein bereikbaar;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;52;6100-EAG-1;NL11_7_2
NIJ021;greppel ruderaal terrein noordkant Noorderijplas boven slurf over dijk;NL11;;;;119583;493633;;;lijnvormig;bereikbaar via boot, bij slurf aan noordkantplas, over dijkje stappen en de greppel bemonsteren;NIJ-volgenPuridrain;;Onderzoek;;FYCHEM;;Bebouwing;6100;6100-EAG-1;NL11_7_2
MPA199;Park de Braak, ZWhoek park, Middelpolder Amstelveen ;NL11;;;M10;118216;480645;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Bebouwing;2110;2110-EAG-2;
MPA200;Park de Braak, Princesselaan 4, Middelpolder Amstelveen;NL11;;;M10;118596;480917;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Bebouwing;46;2110-EAG-2;
NRZ001;voor instroom gemaal Noorder of Rietpolder Zuid, Kruidpad 68, bedoeld voor GAF3010 maar bemaalt ook 3020;NL11;;;;132019;482775;;;lijnvormig;Op terrein van KNSF (Johan van Tinteren (bediener) regelt toegang, waarschijnlijk melden nodig;DIEPTE-FYCHEM_VASTGEMA;DIEPTE-FYCHEM_VASTGEMA;VMgemalen;VMgemalen;FYCHEM;FYCHEM;Bebouwing;48;3010-EAG-1;
NLP150;mafyt_2020_Handelsweg 428, Uithoorn;NL11;;;M1a;118266;472584;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Veen;2130;2130-EAG-4;
UHP200;mafyt_2020_Zijdelveld nabij nr 67 Uithoorn;NL11;;;;116140;472545;;;lijnvormig;vanaf openbare weg, wel bruggetjes naar huizen aanwezig;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Bebouwing;46;2140-EAG-3;
ZLP126;macfyt_2020 in waterberging (eag1) nabij Bilderdammerlaan 5, De Kwakel;NL11;;;M1a;109967;469644;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte zavel;2150;2150-EAG-1;
ZLP127;macfyt_2020_waterberging (eag1) dwarssloot nabij Bilderdammerlaan 5, Kwakel ;NL11;;;M1a;110144;469787;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte zavel;46;2150-EAG-1;
PDB143;macfyt_2020_noordkant Wickelhofpark, Mijdrecht;NL11;;;M8;118375;469216;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Veen / Zware klei;2520;2520-EAG-3;
PDB144;macfyt_2020_zuidkant Wickelhofpark, Mijdrecht;NL11;;;M8;118080;468666;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Veen / Zware klei;46;2520-EAG-3;
PDB145;macfyt_2020_hwg Wickelhofpark, Mijdrecht;NL11;;;M8;118112;468797;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Veen / Zware klei;2520;2520-EAG-3;
PDB146;macfyt_2020_wg langs schattenkerkerweg en kassen, Mijdrecht;NL11;;;M8;117739;469233;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei / Lichte klei;46;2520-EAG-4;
SBP221;watergang Ankeveensevaart tussen  blijkpolder en Spiegelplas;NL11;SBP221P;;M20;132193.6825;475189.0638;;;lijnvormig;;historieMACFT_SBP-BC;;Onderzoek;;BODCHEM_HYBI;;Veen;3200;3200-EAG-1;NL11_3_6
PZH187;macfyt 2020 achter in land bij Zuideinde 37;NL11;;;M1a;114368;465928;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;2600;2600-EAG-8;NL11_2_4
PZH188;macfyt 2020 achter in land bij Hogedijk 25;NL11;;;M1a;114810.5292;467366.7763;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;47;2600-EAG-8;NL11_2_4
PZH189;macfyt 2020 achter in land bij Hogedijk 17;NL11;;;M1a;115380.7023;467144.7276;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;2600;2600-EAG-8;NL11_2_4
PZH190;macfyt 2020 in hwg zuidkant van EAG 8;NL11;;;M1a;115339;465258;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;47;2600-EAG-8;NL11_2_4
PZH191;macfyt 2020 achter in land nabij Noordeinde 22;NL11;;;M1a;113343;467327;;;lijnvormig;;MACFTGBD_VISKRW;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;2600;2600-EAG-6;NL11_2_4
PZH192;macfyt 2020 achterin land nabij blokland 2-4;NL11;;;M1a;112812;468461;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;47;2600-EAG-6;NL11_2_4
PZH193;macfyt 2020 achter in land aan Noordkant bij Ringsloot;NL11;;;M1a;114419.537;470596.2568;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;2600;2600-EAG-5;NL11_2_4
PZH194;macfyt 2020 achter in land nabij Hogedijk 41;NL11;;;M1a;114612;469246;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;47;2600-EAG-5;NL11_2_4
PZH195;macfyt 2020 wg langs achterweg 12a;NL11;;;M1a;113543;468841;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;2600;2600-EAG-1;NL11_2_4
PZH196;macfyt 2020 achter in land bij Achterweg;NL11;;;M1a;114044.6362;468089.8599;;;lijnvormig;;MACFTGBD_VISKRW;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;47;2600-EAG-5;NL11_2_4
PZH197;macfyt 2020;NL11;;;M1a;111930;469377;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;2600;2600-EAG-3;
PZH200;macfyt 2020 nabij Achterweg 2 en 4;NL11;;;M1a;114586;466611;;;lijnvormig;;MACFTGBD_VISKRW;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;47;2600-EAG-1;NL11_2_4
PZH199;macfyt 2020;NL11;;;M1a;116107;465495;;;lijnvormig;;MACFTGBD_VISKRW;MACFTGBD;KRW;KRW;HYBI;HYBI;Veen;2600;2600-EAG-1;NL11_2_4
PZH198;mafyt 2020 nabij blokland 49;NL11;;;M1a;113579;470174;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;47;2600-EAG-1;NL11_2_4
NRZ100;macfyt 2020 noordwest kant GAF;NL11;;;;131815;482825;;;lijnvormig;mogelijk in herinrichting;;;;;;;Bebouwing;3010;3010-EAG-1;
NRZ101;macfyt 2020 zuidkant GAF;NL11;;;;131968;482776;;;lijnvormig;mogelijk in herinrichting;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Bebouwing;48;3010-EAG-1;
PKH461;Voor overlaat van petgat 'De Put' op voormalig landbouwgebied;NL11;;;M27;132948;472199;;;plas_dras;;DIEPTE-FYCHEM_NVP-WGP;DIEPTE-FYCHEM_NVP-WGP;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Veen;3230;3230-EAG-3;NL11_6_7
MBP829;plas in moerasland gebied Weersloot West (eag 14) in Muyeveld;NL11;;;M10;135087;465844;;;plas;2020mrt: rond Achteraf (3300-eag-14) loopt dijk waarover hele gebied bereikbaar is. Voor hek langs Tienhovenskanaal wel sleutel nodig, oostelijke brug naar dijk vrij toegankelijk.(westelijke brug sleutel nodig);MACFTGBD_MACFTKRWOM;MACFTGBD_MACFTKRWOM;KRW;KRW;HYBI;HYBI;Veen;48;3300-EAG-14;NL11_6_1
BNN009;macfyt 2020 wg noordkant eag2 Haverland;NL11;;;;139015;479779;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;48;4120-EAG-2;
BWW116;macfyt 2020 tzv Ter Aaseweg 4;NL11;;;M1a;128056;466531;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;6440;6440-EAG-2;
BWW117;macfyt 2020 nabij Oud Aa 34, Breukelen;NL11;;;M1a;126942;465917;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware zavel;56;6440-EAG-3;
BWW118;mafyt 2020 nabij Breukelerwaard 6, Breukelen;NL11;;;M1a;127142;465314;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware zavel;6440;6440-EAG-4;
BWW119;mafyt 2020 in hwg nabij Oud Aa 12, Breukelen;NL11;;;M1a;127320;465124;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware zavel;56;6440-EAG-4;
BWW120;macfyt 2020 nabij De Corridor 13, Breukelen;NL11;;;M1a;127843;465582;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;6440;6440-EAG-5;
GZK135;macfyt 2020 begin zomerkadewetering, nabij Stichtseweg 2, zuidkant gebied;NL11;;;;147071;477219;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Zware klei;7020;7020-EAG-2;
GZK136;grenswatergang westkant gebied, nabij Artstotelaan 55, Huizen;NL11;;;;147421;478581;;;lijnvormig;;MACFTGBD;MACFTGBD;KRW;KRW;HYBI;HYBI;Lichte klei;72;7020-EAG-2;
KOP154;macfyt 2020 petgat nabij meerkade 7;NL11;;;;136643;480139;;;plas_dras;;MACFTEM_MACFTGBD;MACFTGBD;Evaluatie_KRW;KRW;HYBI;HYBI;Veen;4140;4140-EAG-4;
KOP155;macfyt 2020 petgat nabij Meerkade 7;NL11;;;;136710;480165;;;plas_dras;;MACFTEM_MACFTGBD;MACFTGBD;Evaluatie_KRW;KRW;HYBI;HYBI;Veen;48;4140-EAG-4;
BGP158;molenwatering bloemendalerpolder nabij werkzaamheden;NL11;;;M8;131916;481370;;;lijnvormig;;BLOEMDLR-WGP_DIEPTE-FYCHEM_EXTZWEM_MACFTGBD;DIEPTE-FYCHEM_EXTZWEM_MACFTGBD;KRW_Watergebiedsplannen_Zwemwater;KRW_Zwemwater;FYCHEM_HYBI;FYCHEM_HYBI;Veen;6530;6530-EAG-1;
PGM202;meetlocatie vis achterland mijdrecht;NL11;;;M1a;122422.7621;468804.0518;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Veen;2540;2540-EAG-1;NL11_2_7
PGW133;;NL11;;;;116694.4708;467724.4672;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Veen;47;2500-EAG-6;NL11_8_3
PMW543;watergang op terrein SBB, ten noorden van petgaten klein molenpolder;NL11;;;;134657;462764;;;lijnvormig;te bereiken vanaf Heuvellaan tussen nr 10 en 12;MACFTEM_MACFTGBD_MACFTKRWOM_MACFTKRWTT_MACFTN2000;MACFTEM_MACFTGBD_MACFTKRWOM;Evaluatie_KRW;Evaluatie_KRW;HYBI;HYBI;Water;3360;3360-EAG-13;NL11_6_10
NBW202;;NL11;;;M10;119263.1264;464317.0344;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Veen;2630;2630-EAG-3;NL11_2_12
NBW203;;NL11;;;M10;118940.8844;464125.899;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Veen;47;2630-EAG-3;NL11_2_12
NBW204;;NL11;;;M10;118756.9651;464256.9827;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Veen;2630;2630-EAG-3;NL11_2_12
VEC215;;NL11;;;;130241.221;483248.7971;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Zware klei;3000;3000-EAG-2;NL11_1_2
VEC216;;NL11;;;;130849.9727;469624.9694;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Water;48;3000-EAG-3;NL11_1_2
VEC217;;NL11;;;;131364.9799;462998.9852;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Zware klei;3000;3000-EAG-3;NL11_1_2
VEC218;;NL11;;;;128382.4202;464857.0994;;;lijnvormig;;VISKRW;;KRW;;HYBI;;Bebouwing;48;3000-EAG-3;NL11_1_2
BGP015;Polderwetering Muiden (brug) in Bloemendalerpolder nabij werkzaamheden;NL11;;;M8;132475;481710;;;lijnvormig;;BLOEMDLR-WGP_DIEPTE-FYCHEM;BLOEMDLR-WGP_DIEPTE-FYCHEM;Watergebiedsplannen;Watergebiedsplannen;FYCHEM;FYCHEM;Veen;6530;6530-EAG-1;
ADM077;Amstel, tussen Heren-en Keizersgracht nabij steiger Hermitage;NL11;;;M6b;121953;486483;;;lijnvormig;;ADHOC;;Evaluatie;;FYCHEM;;Bebouwing;45;1000-EAG-1;NL11_2_1
ADM078;korte Prinsengracht nabij Eenhoornsluis;NL11;;;M6b;121046;488224;;;lijnvormig;;ADHOC;;Evaluatie;;FYCHEM;;Bebouwing;1000;1000-EAG-1;NL11_2_1
ADM079;Prinsengracht kruizing Bloemgracht;NL11;;;M6b;120691;487601;;;lijnvormig;;ADHOC;;Evaluatie;;FYCHEM;;Bebouwing;45;1000-EAG-1;NL11_2_1
ADM080;brug Herengracht nabij Koningsplein;NL11;;;M6b;121029;486648;;;lijnvormig;;ADHOC;;Evaluatie;;FYCHEM;;Bebouwing;1000;1000-EAG-1;NL11_2_1
ADM081;brug oudezijdsvoorburgwal thv Lange Niezel;NL11;;;M6b;121784;487546;;;lijnvormig;;ADHOC;;Evaluatie;;FYCHEM;;Bebouwing;45;1000-EAG-1;NL11_2_1
MBP1027P;parent;NL11;;;;133295;469659;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1041;als MBP1027 voor BC op diepte (vaste bodem onder slib);NL11;MBP1027P;;M27;133295;469659;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
MBP1028P;parent;Nl11;;;;133443;469068;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1042;als MBP1028 voor BC op diepte (vaste bodem onder slib);NL11;MBP1028P;;M27;133443;469068;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
MBP1029P;parent;NL11;;;;134003;469152;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1043;als MBP1029 voor BC op diepte (vaste bodem onder slib);NL11;MBP1029P;;M27;134003;469152;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
MBP1030P;parent;NL11;;;;134180;469575;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1044;als MBP1030 voor BC op diepte (vaste bodem onder slib);NL11;MBP1030P;;M27;134180;469575;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
MBP1031P;parent;NL11;;;;134428;469326;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1045;als MBP1031 voor BC op diepte (vaste bodem onder slib);NL11;MBP1031P;;M27;134428;469326;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
MBP1032P;parent;Nl11;;;;133647;469372;;;plas;;;;;;;;Water;3300;3300-EAG-8;NL11_5_9
MBP1046;als MBP1032 voor BC op diepte (vaste bodem onder slib);Nl11;MBP1032P;;M27;133647;469372;;;plas;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Water;48;3300-EAG-8;NL11_5_9
DMP016P;parent;NL11;;;;126088;484348;;;lijnvormig;;;;;;;;Veen;2010;2010-EAG-2;
DMP1000;als DMP016 voor BC op diepte (vaste bodem onder slib);NL11;DMP016P;;M8;126088;484348;;;lijnvormig;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Veen;46;2010-EAG-2;
DMP019P;parent;NL11;;;;126889;483240;;;lijnvormig;;;;;;;;Bebouwing;2010;2010-EAG-2;
DMP1001;als DMP019 voor BC op diepte (vaste bodem onder slib);NL11;DMP019P;;M8;126889;483240;;;lijnvormig;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Bebouwing;46;2010-EAG-2;
DMP108P;parent;NL11;;;;127871;484074;;;lijnvormig;;;;;;;;Veen;2010;2010-EAG-1;
DMP1002;als DMP108 voor BC op diepte (vaste bodem onder slib);NL11;DMP108P;;M8;127871;484074;;;lijnvormig;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Veen;46;2010-EAG-1;
DMP113P;parent;NL11;;;;127237;484309;;;lijnvormig;;;;;;;;Veen;2010;2010-EAG-1;
DMP1003;als DMP113 voor BC op diepte (vaste bodem onder slib);NL11;DMP113P;;M8;127237;484309;;;lijnvormig;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Veen;46;2010-EAG-1;
DMP116P;parent;NL11;;;;127104;484140;;;lijnvormig;;;;;;;;Veen;2010;2010-EAG-1;
DMP1004;als DMP116 voor BC op diepte (vaste bodem onder slib);NL11;DMP116P;;M8;127104;484140;;;lijnvormig;;BOT-DMP-Vuntus-GWV-PKH-BC;;Onderzoek;;BODCHEM;;Veen;46;2010-EAG-1;
DMP124P;parent;NL11;;;;126717;484988;;;lijnvormig;;;;;;;;Veen;2010;2010-EAG-1;
